"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"1",1,67365.2561,0,1,0,0,0,0,0,0,0,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"2",2,67364.5186424856,0.607729596679821,0.794513145869862,0.00893315961681383,9.42847218066083e-05,0.326186127809335,1.19973821159552e-06,0.73745751443585,0.00952591147528211,9.63237987701809e-05,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"3",3,67363.8538918217,0.965690380797521,0.799134348712365,0.015956020908198,0.00033565962921472,0.621083052500065,8.7157309494804e-06,1.40220817827831,0.0181127408992581,0.000350472899333163,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"4",4,67363.1393032564,1.25289762224496,0.901689382619065,0.0227692755761537,0.000696837288886888,0.93871628022204,2.73457284183538e-05,2.11679674367952,0.0273434393748117,0.000743314132194082,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"5",5,67362.3118380956,1.54340319533098,1.06250872992109,0.030158884729443,0.00117510885660634,1.30695458901687,6.13966075551466e-05,2.94426190446254,0.0380323437215169,0.00127945862799581,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"6",6,67361.328107855,1.87193237038694,1.27053023885457,0.0385828955428528,0.00177957250399327,1.74505175266717,0.00011531504628569,3.92799214500181,0.0507399963266835,0.00197556213920024,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"7",7,67360.1483801975,2.25934963233765,1.52655686394875,0.0484024283357562,0.00252660105455825,2.27069025350042,0.000194023339855928,5.10771980251699,0.0659797534960522,0.00285636343010975,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"8",8,67358.7296289467,2.72271563133996,1.83698991791569,0.059976812715249,0.00343856910419122,2.90304696489561,0.000303157425025844,6.52647105339572,0.0843075780978889,0.00395381594365307,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"9",9,67357.0218996134,3.27947047622938,2.21162722313445,0.0737077210976953,0.00454394119917407,3.66440173830227,0.000449286647018464,8.23420038660999,0.106369014232182,0.00530754949565218,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"10",10,67354.9657614805,3.94941537262915,2.66306981956481,0.0900651149221984,0.00587800955766298,4.58127005333348,0.000640149532203735,10.2903385195395,0.132932139117603,0.00696600871593145,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"11",11,67352.489936182,4.75592908581741,3.20679693723532,0.109608073797884,0.00748403558036731,5.68546076060951,0.000884924999952565,12.7661638180404,0.16491825338214,0.00898805551109295,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"12",12,67349.5087199819,5.72697458741164,3.86156239031761,0.133005750078029,0.00941472703131997,7.01522801191544,0.0011945513768052,15.7473800181308,0.20343526236804,0.0114449884422724,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"13",13,67345.9189816341,6.89613999063868,4.64998683127207,0.161061058456474,0.0117340640926212,8.61661431494936,0.00158210648016868,19.3371183658894,0.249816578060382,0.0144230147707368,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"14",14,67341.5966045272,8.30381741050661,5.59931326101056,0.194738447156748,0.0145195138420694,10.5450435797897,0.00206326049607694,23.6594954728018,0.305667254209408,0.0180262346472732,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"15",15,67336.3922000049,9.99860213351173,6.74233691353415,0.235197242836505,0.0178647241066215,12.8672421593196,0.00265682176311557,28.8638999950717,0.372919616820851,0.0223802625808715,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"16",16,67330.1259564153,12.0389487937258,8.11853652548232,0.283831814505616,0.0218827925440557,15.6635582635209,0.00338539492204444,35.1301435847007,0.453900428688997,0.0276366151125277,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"17",17,67323.7549796232,13.512240488257,9.60729521856422,0.341702306186279,0.0267068718777178,19.00889937515,0.00427611675021918,41.5011203767854,0.550773042541992,0.0339745666753381,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"18",18,67316.2971315307,15.4187968827767,11.1676941053395,0.408326768517522,0.0324657680223138,22.9263238848131,0.00536105990223803,48.9589684693714,0.664183592482218,0.0415774339185335,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"19",19,67307.660685714,17.6983588638623,12.9024336364603,0.484004007128958,0.0392764318432423,27.4646645927811,0.00667675397738835,57.5954142860533,0.795532629467272,0.0506242534722867,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"20",20,67297.69680022,20.3565826617385,14.8747809578052,0.56981187502666,0.0472632175397794,32.7025969491414,0.00826411877148973,67.5592997800231,0.947091226714764,0.0613089268856231,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"21",21,67286.2168527429,23.4301081384953,17.1354153030567,0.667271504879624,0.0565688897734512,38.7397144589945,0.010168961915969,79.0392472571156,1.12173815178552,0.0738520735429539,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"22",22,67272.9969382168,26.9731397631194,19.7337203614029,0.778233056398455,0.0673608806571831,45.694264942161,0.0124427794439882,92.259161783183,1.32289249091212,0.0885086482966832,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"23",23,67257.7768423046,31.0527923294511,22.7228697122243,0.904853556470357,0.0798359521197933,53.7037623961543,0.0151437489514156,107.479257695371,1.55453056750641,0.10557429180966,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"24",24,67240.2563769509,35.7480530603319,26.1625073237905,1.04961506608387,0.0942246062316112,62.9269851015387,0.0183378911418534,124.999723049118,1.82124339758817,0.125391715044565,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"25",25,67220.0902178165,41.1503145635481,30.1205340007696,1.21536268332916,0.110795789015562,73.5467747532035,0.0221003936787713,145.165882183545,2.12831748487894,0.148357653096176,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"26",26,67196.8815544891,47.364680576853,34.674645389095,1.40535532845855,0.129862240236516,85.7734848423855,0.0265171339086743,168.374545510937,2.48183445311417,0.174930803003422,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"27",27,67170.174919927,54.5116545311395,39.9138378257598,1.62332447603823,0.151786447435981,99.8488904291075,0.0316863635164062,195.081180072997,2.88878403745081,0.205640641026904,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"28",28,67139.4476791073,62.7292227452769,45.9400909661521,1.87354452718927,0.176987739884794,116.050854214151,0.0377207000060404,225.80842089266,3.35719893978728,0.241097901325649,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"29",29,67104.1005958173,72.1751838498244,52.8701768117762,2.160911186738,0.205950237485191,134.698532754814,0.0447493420613339,261.155504182699,3.89630529166756,0.282006290089325,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"30",30,67063.447124357,83.0297666774547,60.8376923476628,2.49103071119719,0.23923200450634,156.158333292453,0.0529206097691905,301.808975643043,4.5166947999642,0.329175956641587,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"31",31,67016.7013972464,95.4985181059277,69.9953268461684,2.8703203458999,0.27747548249112,180.850657138753,0.062404834335558,348.554702753576,5.23051960871459,0.38353883771257,"Malawi","Kasungu","TA Njombwa","100",67366.2561
"32",32,66962.964083841,109.81564526417,80.5175037709782,3.30612713007584,0.321419970994502,209.257922203554,0.0733978192209906,402.292016158993,6.05172410715539,0.446167020728756,"Malawi","Kasungu","TA Njombwa","100",67366.2561
