"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"1",1,68502.93201,0,1,0,0,0,0,0,0,0,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"2",2,68502.1945522262,0.607729814852957,0.794513182264128,0.0106279168915075,0.000136005979507907,0.324449115768747,1.73801936185413e-06,0.73745777377621,0.0113331228557006,0.000138947353821844,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"3",3,68501.5298011538,0.965690873787606,0.799134487346297,0.0189831234651766,0.000484189981142875,0.617903545458556,1.26261789382616e-05,1.40220884621772,0.0215490063255625,0.000505558165656401,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"4",4,68500.8152119159,1.2528985250158,0.901689699244903,0.0270889594125211,0.00100518983312478,0.934076095774953,3.96148148478834e-05,2.11679808409615,0.0325309124590608,0.00107223281400426,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"5",5,68499.9877456546,1.54340473757406,1.06250933472292,0.0358804956265284,0.00169509806588091,1.30068573626544,8.89431533982337e-05,2.94426434540823,0.0452476714191932,0.00184562291764496,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"6",6,68499.0040136478,1.87193490819866,1.27053130051169,0.045902679232273,0.00256703888813884,1.73689337244357,0.000167052947882975,3.92799635222222,0.060366170849187,0.00284975452454367,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"7",7,68497.8242832071,2.259353703261,1.52655863997992,0.0575851427226539,0.00364463025174409,2.260303601687,0.000281074965234275,5.10772679286755,0.0784971613364088,0.00412031349278058,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"8",8,68496.4055276356,2.72272203892445,1.83699279770963,0.0713553892415734,0.00496014773864471,2.890012816944,0.000439173805164832,6.52648236436346,0.100302084565475,0.0057033929396003,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"9",9,68494.6977916735,3.27948041527952,2.21163179078772,0.0876912994245362,0.00655465178637395,3.64820930292649,0.000650866271550352,8.2342183264762,0.126548960482303,0.00765615926952653,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"10",10,68492.6416434659,3.9494306124888,2.66307694592519,0.107152000754213,0.00847905189485142,4.56130056011815,0.000927362932008494,10.2903665341132,0.158151591650004,0.0100484944268365,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"11",11,68490.1658029721,4.75595223827353,3.20680791460774,0.130402649418046,0.010795753319914,5.66096651128174,0.00128196101892038,12.7662070279199,0.196206077419512,0.0129653075235558,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"12",12,68487.1845639968,5.72700949692395,3.86157912927024,0.158239361886482,0.0135807879997709,6.98530672057267,0.00173050658266879,15.7474460032358,0.242030530303721,0.0165094479008502,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"13",13,68483.5947916904,6.89619230266741,4.65001214748186,0.191617401121517,0.0169264487736278,8.58017806453199,0.00229194511804932,19.3372183096944,0.297211361293016,0.0208052712120571,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"14",14,68479.2723641669,8.30389539898879,5.59935129415141,0.231684219819005,0.0209444839652772,10.5007814585796,0.00298897765160527,23.6596458331557,0.363658172093979,0.0260029443497378,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"15",15,68474.0678850654,9.99871790445868,6.74239373558142,0.279819136291287,0.0257699835497011,12.8135753233523,0.00384885142622598,28.8641249346596,0.443669946137702,0.0322836697443043,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"16",16,68467.8015123253,12.0391392106537,8.11862102392074,0.337681125157427,0.031566095201759,15.5985859064041,0.0049043133758963,35.1304976747135,0.540014964599916,0.0398660150461339,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"17",17,68461.4304045251,13.512479902832,9.60742212329067,0.406531551143218,0.0385248988069839,18.930452322705,0.00619467614480208,41.501605474923,0.655267135080305,0.0490085917366436,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"18",18,68453.9723618167,15.4191242835405,11.1678689774261,0.485797206955386,0.0468322029945148,22.8322591091604,0.00776640321854478,48.9596481832958,0.790195385593069,0.0599758419205729,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"19",19,68445.3356524142,17.6988020758729,12.9026770581429,0.575833559034329,0.0566567234418357,27.352715754535,0.0096724147469743,57.5963575857742,0.946466023921165,0.0730260418251182,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"20",20,68435.3714049221,20.3571880862227,14.8751139851536,0.677923233652337,0.0681778510255344,32.5702299303465,0.0119719915284138,67.5606050779293,1.12678133198577,0.088438907456336,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"21",21,68423.8909670382,23.430931931672,17.135870397026,0.793876140267832,0.081601541723572,38.5840314559366,0.0147314952491724,79.0410429618754,1.33456652236488,0.106532703414188,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"22",22,68410.6703917756,26.9742576868486,19.7343395114953,0.925893765736557,0.0971693354860048,45.511932396799,0.0180255280782347,92.261618224444,1.57388976658778,0.127675224228185,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"23",23,68395.449398511,31.054305563439,22.7237129942739,1.07654286699545,0.115165102473015,53.4909465855347,0.0219383763582878,107.482611489075,1.84948252771284,0.152292983856867,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"24",24,68377.9277207774,35.7500999771298,26.163651075204,1.24877701420494,0.135921379211926,62.6792740910079,0.0265656859172072,125.004289222676,2.16680765153462,0.180880387094118,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"25",25,68357.7599222195,41.1530793444837,30.1220831930337,1.44598192980128,0.159826185570143,73.2591007400643,0.032016387542167,145.172087780496,2.53215584274808,0.214009805159473,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"26",26,68334.549100495,47.3683956985897,34.6767301992896,1.67203540558748,0.187330665990243,85.4400026543187,0.0384148812271465,168.382909505003,2.95276312526836,0.252342913491297,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"27",27,68307.8395689454,54.5166386201814,39.9166431412015,1.93137858973068,0.218957848851722,99.4629193304473,0.0459035242043793,195.092441054617,3.43694795665,0.296643661781864,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"28",28,68277.1083855833,62.7359187808343,45.9438705339478,2.22909932720675,0.255312818722522,115.604777459301,0.0546454966780595,225.823624416691,3.99427081108395,0.347793296114744,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"29",29,68241.7562063692,72.1841215969048,52.875222211586,2.57102247480676,0.297093828201508,134.183515608986,0.0648279103101539,261.175803630795,4.63570759079368,0.406806731519858,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"30",30,68201.0957989509,83.0417165323655,60.8444587427782,2.96382370440541,0.34510642709599,155.564439896798,0.0766657457136701,301.836211049157,5.37386896036723,0.474853344852117,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"31",31,68154.3405521664,95.5145413900462,70.004438882471,3.41514385893744,0.400277855002576,180.166649996923,0.0904058502540311,348.591457833635,6.22322208866909,0.553278133137104,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"32",32,68100.5906584953,109.837078936799,80.5296986284255,3.93372704355941,0.463674599423856,208.470840471664,0.106331824837108,402.341351504709,7.20035982796516,0.643627541948213,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"33",33,68038.8178721597,126.275950318584,92.6193045738613,4.529573463207,0.536522191388312,241.028017748108,0.124769545177811,464.114137840327,8.32430144533654,0.74767860506379,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"34",34,67967.8486586418,145.133736228362,106.499896392637,5.21411013388807,0.620227508504617,278.469287677298,0.146093417568234,535.083351358259,9.61683026281683,0.867471834604705,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"35",35,67886.3455277631,166.753052279004,122.42901739067,6.00038155092121,0.716404102383995,321.51689337456,0.170733539377216,616.586482236917,11.1028743752649,1.00534866668161,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"36",36,67792.7866786535,191.520675737258,140.698787059013,6.90325895789564,0.826900812421705,370.996524931539,0.199183848376225,710.145331346503,12.810931141767,1.16399386686272,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"37",37,67685.4438551888,219.871873180273,161.639697691989,7.93967177275201,0.953833873113197,427.851066900369,0.232011392759577,817.488154811256,14.773541191118,1.34648332580735,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"38",38,67562.3585658383,252.294752515738,185.624493531668,9.12886064543222,1.09962281303104,493.155847796479,0.269866859412861,940.573444161762,17.0278141104255,1.55633777598354,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"39",39,67421.3171496413,289.334073243233,213.072291019134,10.4926465735641,1.26703051391558,568.135322509269,0.313496499636825,1081.61486035875,19.6160033090315,1.79758303351313,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"40",40,67259.8248906782,331.594612818142,244.452530863241,12.0557182330004,1.45920747438633,654.181294328824,0.363755604200393,1243.10711932179,22.5861337449578,2.07481706667786,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"41",41,67075.079778293,379.743831542863,280.288359937222,13.8459358686141,1.67974056629496,752.872739996579,0.421623795422032,1427.852231707,25.9926846204532,2.39328463215401,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"42",42,66863.9476569356,434.512609186186,321.159790092321,15.8946296975056,1.93270533704666,865.996396890304,0.488221861122461,1638.98435306449,29.8972978306753,2.7589580666344,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"43",43,66622.9386436644,496.694159590772,367.705661290029,18.2369066542951,2.22272390489823,995.569083694863,0.564831200839332,1879.9933663357,34.3695455784408,3.17862809234459,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"44",44,66348.1884792113,567.140081226328,420.62409049742,20.9119232588092,2.55502375024259,1143.85949755482,0.652914501150663,2154.74353078878,39.487679216083,3.65999759865417,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"45",45,66035.4449045343,646.751798656643,480.671186612357,23.9631370906451,2.93550318993673,1313.41133977734,0.754140138793197,2467.48710546572,45.3394226323639,4.21178841554497,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"46",46,65680.0640154083,736.467953654593,548.656168087607,27.438481403599,3.37079460441765,1507.06418915425,0.870407687308363,2822.86799459177,52.0226868524774,4.84384770744593,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
"47",47,65564.2396140695,597.649452505414,583.461194683007,31.2053241451106,3.86715954326699,1722.50539809252,1.00386696120389,2938.69239593052,59.4550849127806,5.56607530859278,"Malawi","Thyolo","TA Kwethemule","67",68503.93201
