"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",1,33977,0,1,0,0,0,0,0,0,"Machinga","42",33978
"2",2,33976.2625578303,0.60771668771546,0.794510992473428,0.00938513779141921,0.000115143380017414,0.325712737933809,0.00000147037160779,0.0100078805415773,0.000117633563468964,"Machinga","42",33978
"3",3,33975.5978313424,0.965661211577479,0.79912614598683,0.0167632789799951,0.000409917241718928,0.620197422031455,0.000010681791582461,0.0190291175069376,0.000428007648586571,"Machinga","42",33978
"4",4,33974.8832825654,1.2528442076993,0.901670648565091,0.0239211255321574,0.000850995913041806,0.937396942619544,0.0000335142275361079,0.0287267071163156,0.000907754744863469,"Machinga","42",33978
"5",5,33974.0558825186,1.54331194614268,1.0624729454806,0.0316843567589302,0.00143506897063591,1.30513791805678,0.0000752459760440696,0.0399561269089077,0.001562503615965,"Machinga","42",33978
"6",6,33973.0722567795,1.87178221934937,1.27046742435315,0.0405341227869306,0.00217324385926325,1.74264488354792,0.000141326564647066,0.0533061874856373,0.00241259088601759,"Machinga","42",33978
"7",7,33971.8926937817,2.25910877885461,1.52645178412906,0.0508497045237652,0.00308551019413027,2.26757265231946,0.00023778826470828,0.0693160764096196,0.00348822226950784,"Machinga","42",33978
"8",8,33970.4741981462,2.72233654043588,1.83681953675743,0.0630084446838477,0.00419918431493059,2.89906660992882,0.000371537723164437,0.088569669492004,0.00482841102534108,"Machinga","42",33978
"9",9,33968.7668609762,3.27888247202688,2.21135698745766,0.0774320874412284,0.00554901554685639,3.65936783614794,0.000550625174509269,0.111744846641923,0.00648154014832822,"Machinga","42",33978
"10",10,33966.7113188333,3.94851380142205,2.66264821595903,0.0946139983560641,0.00717808505232106,4.57494253270309,0.000784533206965354,0.13964805921837,0.0085067502678532,"Machinga","42",33978
"11",11,33964.2363923964,4.75455947865851,3.20614752720215,0.115140989850287,0.00913919681794033,5.67753590220558,0.00108450886504673,0.173246496795086,0.0109758930751932,"Machinga","42",33978
"12",12,33961.2565233523,5.72490959608919,3.86057217551688,0.139715252447525,0.0114966771775789,7.00531899221722,0.00146395420483032,0.213703046513594,0.013975992280905,"Machinga","42",33978
"13",13,33957.6687934198,6.8930458335735,4.64848931792173,0.169179121910433,0.0143285984325832,8.60422481680995,0.00193889151549892,0.262417002901969,0.0176122551222708,"Machinga","42",33978
"14",14,33953.3493974358,8.29920507018461,5.5970637612358,0.204544077642466,0.0177294736891156,10.5295316640334,0.00252851743244577,0.321072300514396,0.0220117056323018,"Machinga","42",33978
"15",15,33948.1494031267,9.99175585527231,6.73897629928662,0.247025504010647,0.0218135316381754,12.8477698127791,0.003255870270699,0.391695594755778,0.0273275895984448,"Machinga","42",33978
"16",16,33941.889650312,12.0288387983082,8.11353819950791,0.298084495746698,0.0267186872607941,15.6390208727811,0.00414863440859916,0.476726299701603,0.0337447075512378,"Machinga","42",33978
"17",17,33935.5266740747,13.4986431075045,9.60011094259168,0.358830185000511,0.0326072689795747,18.9778943795119,0.00524004170161719,0.578430846392544,0.0414816685270551,"Machinga","42",33978
"18",18,33928.0799864869,15.4001806339516,11.1576535408867,0.428752013368278,0.0396362029954323,22.887221762795,0.00656935914098706,0.697481485282735,0.0507619002909366,"Machinga","42",33978
"19",19,33919.4588963158,17.6728106551988,12.8885351357304,0.508157256326963,0.0479478455306945,27.415471490209,0.00818130121848867,0.8353400087665,0.0618034863758331,"Machinga","42",33978
"20",20,33909.5160055445,20.3215896215707,14.8556356263323,0.598168656182638,0.0576934347018012,32.6407811737286,0.0101259430128339,0.994378757242896,0.0748424707606502,"Machinga","42",33978
"21",21,33898.0646526118,23.3823174390605,17.1091387494556,0.700371066104804,0.0690464681835367,38.662014342714,0.012459322725971,1.17760348557102,0.0901472559744327,"Machinga","42",33978
"22",22,33884.8835657109,26.9080611963044,19.6977765648009,0.816690388426392,0.0822102683987376,45.596451457183,0.0152444140169409,1.38858106848665,0.108027815005627,"Machinga","42",33978
"23",23,33869.7160493503,30.9644221302248,22.6738504859036,0.949368897811783,0.0974235684947546,53.5803332375205,0.018552329739347,1.63145518777222,0.128843315897291,"Machinga","42",33978
"24",24,33852.2666226916,35.628360293081,26.0958495663808,1.10098213140596,0.114965762985144,62.7707558275966,0.0224637269399553,1.91100361560869,0.153009751858198,"Machinga","42",33978
"25",25,33832.1962233615,40.9885862740407,30.0301301534283,1.27447641693139,0.135162472667017,73.3483509127956,0.02707040868195,2.232719564286,0.181008218986758,"Machinga","42",33978
"26",26,33809.1164359147,47.1466220866572,34.5523291032479,1.47321800371112,0.158391781134,85.5205259686419,0.0324771419591046,2.60291013160854,0.213394231556558,"Machinga","42",33978
"27",27,33782.5828336727,54.2182547878756,39.7487291401162,1.70105153294602,0.185091338928455,99.5252358018467,0.0388037256245157,3.02881092031074,0.250808328359375,"Machinga","42",33978
"28",28,33752.0875766637,62.3351954230007,45.7176821480341,1.96236581954709,0.215766371594354,115.635226264524,0.046187309594615,3.51871500705142,0.293988008502184,"Machinga","42",33978
"29",29,33717.0508657586,71.6469840827426,52.5711909513273,2.26217047029953,0.250999119337476,134.163004496127,0.0547851215952622,4.08212398043439,0.343781789014247,"Machinga","42",33978
"30",30,33676.8119593364,82.3229379861626,60.4365233358257,2.60617719390133,0.291459052304228,155.466165676714,0.0647774187335484,4.72990979267486,0.401164418831852,"Machinga","42",33978
"31",31,33630.6189611555,94.5542420530336,69.4580460862211,3.00089288913537,0.337914856804936,179.953571994939,0.0763709643883964,5.47450247446214,0.467254753393899,"Machinga","42",33978
"32",32,33577.6178652231,108.5561067205,79.7990927698337,3.45372107001873,0.391247756235906,208.09216353535,0.0898029249891074,6.33009701715623,0.543335675047657,"Machinga","42",33978
"33",33,33516.8408218541,124.56986074371,91.6439395345321,3.97307194706636,0.452466460315192,240.414494170259,0.105345290070303,7.31288222277406,0.630876527975639,"Machinga","42",33978
"34",34,33447.1937382063,142.864909214753,105.199809871694,4.56848105285669,0.522723852999431,277.527027920202,0.123309881213219,8.44129258246471,0.73155828912629,"Machinga","42",33978
"35",35,33367.4434134308,163.740474907498,120.698787901438,5.25073580242578,0.603335449583209,320.119198501149,0.144054007156087,9.73628324904937,0.847301602662518,"Machinga","42",33978
"36",36,33276.204621694,187.526777161173,138.399650206118,6.03200650503387,0.695799724293902,368.973157873738,0.167986835726877,11.2216257899651,0.980297898897583,"Machinga","42",33978
"37",37,33171.9274787794,214.585578422949,158.589338954483,6.9259812252051,0.801820318175147,424.974225717833,0.19557658203483,12.9242250618688,1.13304377591442,"Machinga","42",33978
"38",38,33052.8859875218,245.30966327732,181.58396517307,7.94799679536965,0.923329710250661,489.121699066414,0.227358455779033,14.8744467893099,1.30837813008644,"Machinga","42",33978
"39",39,32917.1684922466,280.120807732008,207.729139058773,9.11516151521975,1.0625144401756,562.539941476176,0.263943531090857,17.1064533146823,1.50952240046534,"Machinga","42",33978
"40",40,32762.6709503118,319.465835067584,237.399161347184,10.446464813578,1.22184208957644,646.489717554725,0.306028815549259,19.6585463724065,1.74012460274577,"Machinga","42",33978
"41",41,32587.0950670081,363.810231024612,270.994800780624,11.9628535123589,1.40408782613327,742.378551904973,0.354407943246323,22.573479745414,2.00430398284781,"Machinga","42",33978
"42",42,32387.9526072962,413.628397917783,308.93937574472,13.6872667431551,1.61236074068058,851.770008684995,0.409982872499576,25.8987384858199,2.30669716496171,"Machinga","42",33978
"43",43,32162.5781689191,469.389724348003,351.672188722038,15.6446116913182,1.85012978234891,976.391399543547,0.473776993708042,29.6867694780034,2.65250628581674,"Machinga","42",33978
"44",44,31908.1527206255,531.540531481548,399.638695100532,17.8616561158055,2.12124562078019,1118.13820237323,0.546948682682369,33.9951112096684,3.047543810467,"Machinga","42",33978
"45",45,31621.7404054557,600.480246120482,453.277503067712,20.36681083212,2.4299576912024,1279.07427125643,0.630805576338345,38.8863944808922,3.49827375431263,"Machinga","42",33978
"46",46,31300.3438203084,676.530255974724,513.002384686002,23.1897562003429,2.78092410113615,1461.42603881158,0.72681991787295,44.4281589169171,4.01184757800099,"Machinga","42",33978
"47",47,30940.9756575089,759.899058957409,579.17903669467,26.3609144115766,3.17920982118421,1667.56947924816,0.836643358179767,50.6924483810497,4.5961274455118,"Machinga","42",33978
"48",48,30540.7530702616,850.638823932688,652.097924823876,29.9106922930314,3.63027071722167,1900.00709628677,0.962121684831078,57.7551013022914,5.25969520097164,"Machinga","42",33978
