time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,Elderly_Population,Adults_Population,Pediatrics_Population,new_E_e,new_I_e,new_H_e,new_C_e,new_D_e,new_E_a,new_I_a,new_H_a,new_C_a,new_D_a,new_E_p,new_I_p,new_H_p,new_C_p,new_D_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,new_E_all,new_I_all,new_H_all,new_C_all,new_D_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,start_day,start_date
41,1943.594,0,0,0,0,0,0,7603.004,1,0,0,0,0,0,11659.82,0,0,0,0,0,0,1943.594,7603.004,11659.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206.417999999998,1,0,0,0,0,0,0,0,0,0,0,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
42,1943.5827862646672,0.00976082852384561,0.0013213943868394102,6.9333481683554536e-6,1.3057882914373295e-7,1.2444648378603094e-4,2.011512890417104e-9,7602.9597851627705,0.7899786094191177,0.21990369318381048,3.813516385706684e-4,4.710546022972568e-6,0.03394644093963623,3.150310507690557e-8,11659.79324560832,0.023309070809946174,0.0031344780420523703,2.525858008769818e-8,7.983410619236186e-11,3.108174869115032e-4,2.0610729470170454e-13,1943.594,7603.004,11659.82,0.011213735332830765,0.0014529068089851552,7.383900399167668e-6,1.339546299024641e-7,2.011512890417104e-9,0.04421483722944686,0.2542362278103292,4.152856521916776e-4,4.864590162231604e-6,3.150310507690557e-8,0.02675439167978766,0.0034453208698414853,2.6896483865805427e-8,8.18951889053623e-11,2.0610729470170454e-13,21206.335817035757,0.8230485087529095,0.22435956561270226,3.8831024531911154e-4,4.841204686222493e-6,0.034381704910333766,3.351482407461737e-8,0.08218296424206528,0.2591344554891558,4.226964490747111e-4,4.9986266873229735e-6,3.351482407461737e-8,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
43,1943.5715157017712,0.017134657704483868,0.004425953999900898,4.567751573199704e-5,1.7457091422804846e-6,8.762079952259662e-4,5.5304367985086385e-8,7602.9146763242925,0.63288589411855245,0.3402086699087017,0.0011810820087043868,3.016352742616939e-5,0.11501744366637447,4.2247855180604385e-7,11659.765350115895,0.04179155456903391,0.010652209493683232,1.6822089744012206e-7,1.0764078877837146e-9,0.0022059507367640963,5.706085789415169e-12,1943.594,7603.004,11659.82,0.01127056289601569,0.003896733715377432,4.4477430913854086e-5,1.7045685665047144e-6,5.329285509466928e-8,0.04510883847797231,0.20220155377853755,9.90619358109365e-4,2.7364776337856025e-5,3.9097544672913826e-7,0.02789549242515932,0.00941300866607158,1.6399378870024063e-7,1.0515735673908377e-9,5.499978494713464e-12,21206.25154214196,0.6918121063920702,0.35528683340228584,0.001226927745333824,3.191031297633766e-5,0.11809960239836453,4.777886258769197e-7,0.08427489379914732,0.21551129615998657,0.0010352607828119193,2.907039647792813e-5,4.4427380180230227e-7,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
44,1943.5605907727947,0.02236912178817245,0.008306600369775584,1.266294559788067e-4,7.374423369675444e-6,0.0025991393502502046,3.618177687728272e-7,7602.870327917723,0.5141472535327543,0.3968159184218782,0.0020630115145505606,8.164633271832094e-5,0.2205624544891936,1.797985148217594e-6,11659.737360772133,0.055745105355715356,0.020295957696593377,4.71659732862914e-7,4.587229296505248e-9,0.006597688527351091,3.7595233929368753e-11,1943.594,7603.004,11659.82,0.010924928976464798,0.005690464892776217,1.0161412508138502e-4,6.143117563755755e-6,3.065134007877408e-7,0.04434840656904271,0.1630870471548409,0.0012879775147735997,5.820876869098577e-5,1.37550659641155e-6,0.027989343761873897,0.014035792975192453,3.800330932381347e-7,3.829712890767138e-9,3.188914813995359e-11,21206.16827946265,0.5922614806766421,0.42541847648824715,0.00219011263026223,8.902534331729288e-5,0.22975928236679488,2.1598405122243507e-6,0.0832626793073814,0.18281330502280957,0.0013899716729482228,6.43557159676323e-5,1.6820518863474308e-6,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
45,1943.550237681619,0.025801968633457493,0.012281855483113687,2.460958544264736e-4,1.941844073717279e-5,0.005411666220966135,1.3137489804198853e-6,7602.827735171699,0.42337498714862115,0.41366802143619136,0.0028546993164214485,1.5556317140375575e-4,0.33620676811972733,4.789106437166437e-6,11659.709960418566,0.06570733180353815,0.03047884272380879,9.274286254251347e-7,1.2188765774887502e-8,0.013852467147715273,1.3749055091135071e-10,1943.594,7603.004,11659.82,0.010353091175829832,0.0069202443305447885,1.6534945293896307e-4,1.3641587285221704e-5,9.519312116470581e-7,0.04259274602463847,0.13336501240877158,0.001409337821777181,8.854284801365468e-5,2.991121288948843e-6,0.027400353566918056,0.017438127119095266,6.277786856293432e-7,8.600489653356122e-9,9.989531698198195e-11,21206.087933271883,0.5148842875856168,0.4564287196431138,0.003101722599473347,1.7499380090670342e-4,0.35547090148840876,6.102992908137234e-6,0.08034619076738636,0.15772338385841164,0.0015753150534017733,1.0219303578852973e-4,3.943152395912883e-6,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
46,1943.5400688967507,0.028219882296184374,0.01598564073174277,3.938036102065304e-4,3.9468504024806194e-5,0.009288853896752044,3.4542109452018434e-6,7602.785363380897,0.35496411689833524,0.40682026436746976,0.0034817191783188916,2.4474761411366093e-4,0.4531158892929533,9.88175049420775e-6,11659.68220093435,0.07350059013896156,0.04031714587639711,1.502146473552139e-6,2.5003700847469365e-8,0.023979802118864434,3.6413203732815467e-10,1943.594,7603.004,11659.82,0.010168784868255898,0.007750871205529017,2.2722780954868244e-4,2.3642274178063e-5,2.140461964781958e-6,0.04237179080155329,0.1107826610518392,0.001422855184977941,1.1408649523901091e-4,5.092644057041313e-6,0.027759484215494012,0.019966225880070604,8.763448465944957e-7,1.5081349923374574e-8,2.2664148641680395e-10,21206.007633211997,0.45668458933348116,0.46312305097560963,0.0038770249349989743,2.842411218393146e-4,0.4863845453085698,1.3336325571446922e-5,0.0803000598853032,0.1384997581374388,0.001650959339373218,1.3774385076699728e-4,7.233332663309688e-6,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
47,1943.530627772536,0.02940358607413998,0.019202308136401558,5.580580351960554e-4,6.814276532329794e-5,0.014132724300251082,7.408152841536623e-6,7602.745548682829,0.3013245515785214,0.3866897512506493,0.003925912878636974,3.41431208094458e-4,0.5661523042331787,1.736602057869481e-5,11659.65566453524,0.07828878309190251,0.049242760360489676,2.1556253711501594e-6,4.3579725689924316e-008,0.03680172131401408,7.866754811495995e-10,1943.594,7603.004,11659.82,0.009441124214617957,0.00825742043666235,2.830182709574629e-4,3.530992844880414e-5,3.9539418963347795e-6,0.039814698067857535,0.09345426338767138,0.001373919184902803,1.3328023900735186e-4,7.484270084487061e-6,0.026536399111137143,0.021748206158196184,1.1095080833401683e-6,2.2801459287107394e-8,4.2254344382144486e-10,21205.931840990605,0.40901692074456386,0.45513481974754055,0.00448612653920418,4.0961755314344585e-4,0.6170867498474439,2.4774960095712585e-5,0.07579222139361264,0.12345988998252991,0.0016580469639436062,1.686129689154431e-4,1.1438634524265661e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
48,1943.521916037506,0.029658957982627174,0.021787142432740565,7.27063380363695e-4,1.0515966079916196e-4,0.01979182621523857,1.381282276992186e-5,7602.708407570755,0.2586892456865532,0.35972930907707845,0.004198131999670249,4.387063371057335e-4,0.6725096934433614,2.7342701065272414e-5,11659.6305175948,0.08067593680988985,0.05681591433484301,2.844926516580143e-6,6.790801888349261e-8,0.05198763974151787,1.4776548534382313e-9,1943.594,7603.004,11659.82,0.008711735030146883,0.00845636312165969,3.296630335723199e-4,4.7765474720741166e-5,6.404669928385237e-6,0.03714111207409587,0.07977641796606405,0.001291086925511821,1.4605918279033924e-4,9.976680486577603e-6,0.025146940439299215,0.022759786721311875,1.3140628836757298e-6,3.1238086912287306e-8,6.909793722886318e-10,21205.860841203063,0.36902414047907023,0.438332365844662,0.004928040306550524,5.439339059237789e-4,0.7442891594001179,4.1157001490047715e-5,0.07099978754354197,0.11099256780903562,0.0016220640219678166,1.938558955979927e-4,1.638204139433513e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
49,1943.5139093864193,0.029238279610938157,0.023700368393252826,8.904044678388563e-4,1.4948903371366182e-4,0.0260888168748517,2.325520066518116e-5,7602.673938561476,0.22432642240472286,0.32999761175032727,0.004322501013266845,5.310998144588628e-4,0.7708440497163414,3.975382525725219e-5,11659.60684455478,0.0811867709684402,0.06284595612126302,3.529987477769339e-6,9.748878498304872e-8,0.06911908814594,2.5062986385270276e-9,1943.594,7603.004,11659.82,0.008006651086589045,0.008427329458278062,3.657410504086636e-4,6.0175958019681725e-5,9.4423778952593e-6,0.03446900927974639,0.06883183256157674,0.0011922224862586166,1.5308149386138035e-4,1.2411124191979773e-5,0.023673040019275504,0.023162205860725163,1.4824050401558463e-6,3.986720394833252e-8,1.0286437850887963e-9,21205.794692502677,0.33475147298410124,0.4165439362648431,0.005216435468583471,6.806863369575077e-4,0.866051954737133,6.301153222107187e-5,0.06614870038561094,0.10042136788057997,0.0015594459417074362,2.132973190850104e-4,2.1854530731024163e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
50,1943.5065695628768,0.02834290389997985,0.02496833976401238,0.001039938044838523,1.9956807714665211e-4,0.03284346259761491,3.6224740039140134e-5,7602.642068301731,0.1962465281696639,0.2999633291133086,0.004327531860703712,6.146940331913433e-4,0.8607251942947356,5.442079653726537e-5,11659.584673737778,0.08026368781339825,0.06730987588449007,4.1774824401585045e-6,1.314457951695519e-7,0.08774838566645103,3.9331602679428e-9,1943.594,7603.004,11659.82,0.007339823542451995,0.008235199253410302,3.911821857161453e-4,7.184505531957455e-5,1.2969539373958973e-5,0.03187025974420976,0.05995015397926873,0.00108844994562188,1.5531289476885366e-4,1.4666971280013183e-5,0.02217081700291601,0.023093900157957953,1.6120074916031177e-6,4.822562646069762e-8,1.4268616294157725e-9,21205.733311602387,0.304853119883042,0.39224154476181106,0.005371647387982394,8.14393556133165e-4,0.9813170425588016,9.064946973667345e-5,0.06138090028957777,0.09127925339063699,0.0014812441388296286,2.272061757148889e-4,2.7637937515601572e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
51,1943.4998518553894,0.027129933036308975,0.025654291567752726,0.001170008401038489,2.535430226791481e-4,0.039887287493417155,5.308109008327268e-5,7602.612681563299,0.17298629212157277,0.27107230220531,0.004241105509633706,6.86989680104896e-4,0.9422606627840951,7.108439910141905e-5,11659.563995128472,0.07827264742514309,0.07028875215775424,4.76229162757856e-6,1.6866582152397886e-7,0.10743853518465747,5.806088526432557e-9,1943.594,7603.004,11659.82,0.006717707487496227,0.007930678351167102,4.067626340736191e-4,8.226396218839936e-5,1.6856350044132544e-5,0.029386738432549464,0.052646974480640596,9.862820340369519e-4,1.5377746692197687e-4,1.6663602564153684e-5,0.02067860930583265,0.022669649694087815,1.7037953662476602e-6,5.594930894138022e-8,1.8729282584897574e-9,21205.67652854716,0.2783888725830248,0.3670153459308169,0.005415876202299773,9.40701368605568e-4,1.0895864854621697,1.2417129527321816e-4,0.05678305522587834,0.08324730252589552,0.0013947484634768187,2.360973784193176e-4,3.3521825536544716e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
52,1943.493709163069,0.025719229436762525,0.025840435169349085,0.001277246119757874,3.0946300990944853e-4,0.047070421048590654,7.404214718627476e-5,7602.585638842496,0.15347082707246804,0.24408729764832712,0.004088355214981828,7.46672971316823e-4,1.0158785679618754,8.94366337611393e-5,11659.544771792716,0.07551157331999182,0.07192672726292552,5.267326469459339e-6,2.0791859947362218e-7,0.1277844232968178,8.158277360286698e-9,1943.594,7603.004,11659.82,0.00614269232028164,0.00755339591982809,4.1364196967700825e-4,9.109769130113797e-5,2.096105710300208e-5,0.027042720802455733,0.04655818585156046,8.895769603179317e-4,1.4942219823984416e-4,1.8352234659720247e-5,0.019223335755668813,0.02198440986082008,1.760528167962876e-6,6.277466630410488e-8,2.352188833854141e-9,21205.62411979828,0.2547016298292224,0.3418544600806017,0.005370868661209161,0.0010563438998257451,1.190733412307284,1.6348693922477436e-4,0.052408748878406186,0.07609599163220863,0.0013049794581629027,2.4058266420728624e-4,3.931564395155618e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
53,1943.4880949867365,0.024200324175494344,0.02561408856687843,0.0013602536575369468,3.654436520712237e-4,0.054265721427889387,9.918178417086664e-5,7602.560790060327,0.13690038639652835,0.21935571576862709,0.003890418209204008,7.933672912650829e-4,1.0821609035349613,1.0914847185240428e-4,11659.52694930684,0.0722194156140808,0.07239798043293348,5.682855878505688e-6,2.479626177881363e-7,0.1484273552878296,1.1007343625321727e-8,1943.594,7603.004,11659.82,0.0056141763325285865,0.007133081593796768,4.1320267629047663e-4,9.817101004061637e-5,2.513963698459188e-5,0.02484878216910147,0.041419222845041154,8.001588109343749e-4,1.4308142694728661e-4,1.971183809126498e-5,0.01782248587551294,0.021114643581423967,1.7862230281628398e-6,6.853468095582455e-8,2.8490662650350284e-9,21205.575834353906,0.23332012618610348,0.317367784768439,0.00525635472261946,0.0011590589059540946,1.2848539802506802,2.0834126336689623e-4,0.048285444377142994,0.06966694802026188,0.0012151477102530144,2.4132097166885882e-4,4.48543241421219e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
54,1943.4829648645523,0.022638756054470043,0.025059798901021623,0.0014191672722179414,4.197824754529094e-4,0.06136919105085645,1.2843969422522456e-4,7602.537982433636,0.12267565459857904,0.19696876377697695,0.0036643692310461967,8.273808199728596e-4,1.1417515072643176,1.2989067238284308e-4,11659.510462053866,0.06858546126455985,0.07188595859009188,6.00524507248261e-6,2.87626334605418e-7,0.16906021905163934,1.4355744973248944e-8,1943.594,7603.004,11659.82,0.005130122184255015,0.006691690305279316,4.068330088388079e-4,1.0344064570778723e-4,2.9257910054357916e-5,0.022807626691246696,0.037032358489196004,7.187347911901052e-4,1.3543891038460894e-4,2.0742200530438797e-5,0.016487252974911826,0.020121207324432774,1.7853438000942504e-6,7.314773030586639e-8,3.348401347927217e-9,21205.531409352054,0.21389987191760892,0.2939145212680904,0.0050895417483366205,0.0012474509217603744,1.3721809173668134,2.5834472235304086e-4,0.04442500185041354,0.0638452561189081,0.0011273531438290073,2.3895270382270204e-4,5.000345898614464e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
55,1943.4782771068246,0.02108132567741233,0.02425491379285231,0.0014552427285987107,4.710283874470255e-4,0.06829874471594555,1.6163787369476227e-4,7602.517065435852,0.11034463149092588,0.1768648651945669,0.003423532982754836,8.494951654035527e-4,1.1953006910601847,1.5134825373170718e-4,11659.495237749717,0.06475762545420195,0.07057014778100501,6.235645458725178e-6,3.2586290063168686e-7,0.18942789734827858,1.8192035924589626e-8,1943.594,7603.004,11659.82,0.004687757727651842,0.006245188104709556,3.958336221124933e-4,1.069604557458469e-4,3.319817946953772e-5,0.020916997784297564,0.033248020891950725,6.453437509234784e-4,1.2703780207944375e-4,2.1457581348864103e-5,0.015224304148432566,0.01905213995879046,1.7623898968625822e-6,7.65994755310007e-8,3.8362909513406824e-9,21205.490580292393,0.19618358262254015,0.27168992676842424,0.0048850113568122714,0.00132084941575121,1.4530273331244088,3.1300431946239407e-4,0.04082905966038197,0.05854534895545074,0.0010429397629328342,2.3407485730082164e-4,5.465959710935316e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
56,1943.4739931506608,0.019560475494065893,0.023267220017355435,0.0014704890134862151,5.180171809912173e-4,0.07499214688465754,1.985007491704823e-4,7602.497894061206,0.09956268719933556,0.15890056169203257,0.0031779443927668935,8.607918390143633e-4,1.2434307233179827,1.7323035171020053e-4,11659.48120086102,0.060849818368315316,0.06861758957073857,6.378756701719519e-6,3.617842868960642e-7,0.20932496800867412,2.2492649256479805e-8,1943.594,7603.004,11659.82,0.004283956163817493,0.005804806347163929,3.8137191566191725e-4,1.0885358014936531e-4,3.686287547572002e-5,0.0191713746453388,0.029953318936929124,5.796106026753012e-4,1.1829593514472367e-4,2.1882097978493352e-5,0.01403688869686448,0.017944695782751117,1.7216616346062256e-6,7.892751958059425e-8,4.300613331890179e-9,21205.45308807289,0.17997298106171677,0.25078537128012657,0.004654812162954828,0.0013791708042924767,1.5277478382113143,3.717535935299393e-4,0.037492219506020774,0.05370282106684417,9.627041799718247e-4,2.2722844281366958e-4,5.8749274067545266e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
57,1943.4700775951828,0.01809786049823423,0.022154252659285903,0.001467354424596384,5.598792584225763e-4,0.08140438078574506,2.3867719147656515e-4,7602.480330608543,0.09006434257745485,0.14289325577632286,0.0029349169805574496,8.625136491362619e-4,1.2867190863522253,1.952761201295807e-4,11659.468275014231,0.05694839037352001,0.0661783934745109,6.441695472377856e-6,3.946777238248542e-7,0.22859133832502235,2.7224019138858408e-8,1943.594,7603.004,11659.82,0.003915555477988164,0.005378170473819829,3.6445161944339497e-4,1.0928782753058896e-4,4.017644230608285e-5,0.017563452663125645,0.02706179728500635,5.209630109337973e-4,1.0952138871544546e-4,2.204576841938018e-5,0.012925846789585194,0.0168272747843805,1.6670814857689115e-6,8.020713575552876e-8,4.731369882378603e-9,21205.41868321796,0.1651105934492091,0.23122590191011966,0.004408713100626211,0.001422787585282663,1.5967148054629927,4.3398053562528473e-4,0.034404854930699,0.04926724254320668,8.870817118629612e-4,2.1888942338178997e-4,6.22269420953454e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
58,1943.466498105674,0.016707052262093108,0.020963532048528747,0.0014484910820200037,5.960266725720971e-4,0.08750503060497386,2.817616564134772e-4,7602.464245625643,0.08164315852115862,0.12864745098007577,0.0026995547187682782,8.559660213785362e-4,1.325690986718305,2.1725739671386607e-4,11659.456384681207,0.0531173734951574,0.06338385770093187,6.433087693307075e-6,4.2400751517417426e-007,0.2471071981572222,3.234475464591829e-8,1943.594,7603.004,11659.82,0.003579489508865663,0.004970297745006784,3.4591672143327286e-4,1.0845352686884441e-4,4.308446493691203e-5,0.01608498289988347,0.0245061669561797,4.6874307527791946e-4,1.0093659813205056e-4,2.198127658428536e-5,0.011890333023984567,0.01572134990234718,1.602135149412273e-6,8.053714642415268e-8,5.120735507059884e-9,21205.387128412523,0.15146758427840912,0.2129948407295364,0.004154478888481589,0.0014524167014658075,1.660303215480501,4.990513978819892e-4,0.0315548054327337,0.04519781460353366,8.162619318606046e-4,2.094706621473191e-4,6.507086225670446e-5,414,Sub-Saharan Africa,Malawi,Zomba,STA Nkagula,30308,MW30308,0.1433544,0.003468023,0.2045070,0.02931697,0.01209598,0.000709235,0.2973121,0.03338579,0.5958620,0.1771570,0.05614603,0.01989332,0.05,8.65e-06,0.1,0.2274561,8.65276e-05,3.94e-05,41,2020-04-13
