"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",0,113568,0,1,0,0,0,0,0,0,"Dowa","81",113569
"2",1,113567.262536102,0.607735050393846,0.794513944958294,0.00920274508933394,0.000101855349619445,0.325909004858536,0.00000129747856171272,0.00981338443335313,0.000104058151142555,"Dowa","81",113569
"3",2,113566.597775483,0.965702487111159,0.799137702092897,0.0164375598351672,0.000362611940870893,0.620574729959636,0.00000942580482645072,0.0186593656372371,0.000378614654010777,"Dowa","81",113569
"4",3,113565.883170472,1.252919735071,0.901697113069787,0.0234564765182539,0.00075279169109717,0.937973838232075,0.0000295736207340621,0.0281686847986151,0.000803000471973563,"Dowa","81",113569
"5",4,113565.055678371,1.54344095789425,1.06252352465284,0.0310691941314905,0.00126946909535098,1.3059520846743,0.000066398728249854,0.0391802783236466,0.00138219790955831,"Dowa","81",113569
"6",5,113564.071904879,1.87199451307153,1.27055622431995,0.0397476120075286,0.00192247416430215,1.74374958726281,0.00012471015887896,0.0522716422029839,0.00213420153771105,"Dowa","81",113569
"7",6,113562.892109062,2.25944932410402,1.52660034728286,0.0498637931445163,0.00272949636628182,2.26903814583329,0.000209831369453567,0.0679716825081186,0.00308573875353044,"Dowa","81",113569
"8",7,113561.473251988,2.7228725587073,1.83706043624173,0.0617879789510155,0.00371470989352103,2.90098447009529,0.000327857689473728,0.0868532277643963,0.00427133212917671,"Dowa","81",113569
"9",8,113559.765360287,3.27971390991975,2.21173908454693,0.0759340654401623,0.00490886944455002,3.66185788944349,0.000485894039804166,0.109581435577485,0.005733798782525,"Dowa","81",113569
"10",9,113557.70897537,3.94978866014121,2.66324435854935,0.0927863483605519,0.00635010794399832,4.57816284552775,0.000692309984286209,0.136947760026727,0.00752548111227358,"Dowa","81",113569
"11",10,113555.232777837,4.75649621613883,3.20706581364446,0.112921004251908,0.00808517082888051,5.68169692474685,0.000957033141836096,0.169901599044969,0.00970997922626927,"Dowa","81",113569
"12",11,113552.251003701,5.72782975305779,3.86197241116105,0.13702771133362,0.0101710134746271,7.01070351547821,0.00129189434489773,0.20958472816789,0.0123643343622421,"Dowa","81",113569
"13",12,113548.660433289,6.89742155847727,4.65060701014685,0.165934104577569,0.0126767763432148,8.61121622242365,0.0017110389318751,0.257371443919015,0.015581702309975,"Dowa","81",113569
"14",13,113544.336820463,8.30572825236151,5.60024511883112,0.200634457972083,0.0156861808374329,10.5386541101436,0.00223141686985672,0.314916188569881,0.0194745813741816,"Dowa","81",113569
"15",14,113539.130588754,10.001438731468,6.74372908858241,0.242324129155084,0.019300443517164,12.85974548034,0.00287337328569338,0.384210979501746,0.0241787291682442,"Dowa","81",113569
"16",15,113532.861678262,12.0431437000132,8.12059809567921,0.2924407938014,0.0236417897358355,15.6548360027728,0.00366135586644166,0.467654310222121,0.0298578772437453,"Dowa","81",113569
"17",16,113526.875426901,13.1930524452199,9.55448918468059,0.351868208060877,0.028853076146853,18.9916854616345,0.00462472365108955,0.567260755451428,0.0367047267276013,"Dowa","81",113569
"18",17,113519.933367704,14.7690772765597,10.97458752137,0.419267697272328,0.0350608413815302,22.8628410092809,0.00579795037469629,0.682777657831099,0.0449043442286482,"Dowa","81",113569
"19",18,113511.999761494,16.6669470633706,12.5004871785595,0.494277373349531,0.0423631890940044,27.2889441350979,0.00721956661312831,0.81480270071672,0.0546202489028354,"Dowa","81",113569
"20",19,113502.97983035,18.8637083722183,14.1959188946933,0.577496017329686,0.0508560997853689,32.3232586525549,0.00893161294047179,0.964916746999397,0.0660197958722805,"Dowa","81",113569
"21",20,113492.744010486,21.372250302264,16.1037448580201,0.669995011772178,0.0606475288346244,38.0383719579458,0.0109798555629084,1.13528065061727,0.0792886403498459,"Dowa","81",113569
"22",21,113481.136471174,24.2230371886729,18.2605356407378,0.773131470479674,0.0718641790405311,44.5215459815909,0.0134143656161179,1.32849390070837,0.0946384936864123,"Dowa","81",113569
"23",22,113467.977003242,27.4570486934807,20.7027986369754,0.88848631411488,0.0846554781880553,51.8737173489945,0.016290285902909,1.54756367748209,0.112312402670451,"Dowa","81",113569
"24",23,113453.060013524,31.1232983878452,23.4698726324091,1.0178545357232,0.0991966727954652,60.2100955209453,0.0196687264092249,1.79592219452322,0.13258936364245,"Dowa","81",113569
"25",24,113436.152084366,35.2783287539018,26.605459407736,1.16325915681293,0.115691797548869,69.6615587484647,0.0236177690247934,2.07746809014634,0.155788997699587,"Dowa","81",113569
"26",25,113416.988714046,39.9865281463232,30.1586792260777,1.32697646583662,0.134376890847058,80.3765116393221,0.0282135854649093,2.39662167319509,0.182276664198566,"Dowa","81",113569
"27",26,113395.270386452,45.3208848544316,34.1849684124062,1.51156881238815,0.155523645155086,92.5231261325722,0.033541691182734,2.75839163097778,0.212469239945847,"Dowa","81",113569
"28",27,113370.658190732,51.3639471369341,38.7469540030066,1.71992182560604,0.179443457314837,106.291844540661,0.0396983041758686,3.16844955350383,0.246841476429719,"Dowa","81",113569
"29",28,113342.7686971,58.2089965280598,43.91541816763,1.9552881835526,0.206492205281206,121.898315901828,0.0467919136205306,3.633217362026,0.285933439713972,"Dowa","81",113569
"30",29,113311.168268543,65.9613718002656,49.7703354988782,2.22133626934656,0.237075617341231,139.586667261078,0.0549450097581308,4.15996470770921,0.330358816581689,"Dowa","81",113569
"31",30,113275.366663936,74.7399454637579,56.4020365045433,2.52220479800209,0.271655400119388,159.633197867375,0.0642960306607239,4.75691895448638,0.380814347672536,"Dowa","81",113569
"32",31,113234.809976026,84.6787449599124,63.912482083958,2.86256312563402,0.310756086701331,182.350476200295,0.0750015175842512,5.43338714824631,0.438090334869576,"Dowa","81",113569
"33",32,113188.872242783,95.9288694226408,72.4167617853149,3.24768294049151,0.354973263682897,208.092231117152,0.0872386878614293,6.19990161961699,0.503083236491659,"Dowa","81",113569
"34",33,113136.84703646,108.660385500175,82.0445841179347,3.68351021434485,0.404981952243519,237.258293714228,0.101208041274398,7.06836708450979,0.576808473350637,"Dowa","81",113569
"35",34,113077.937237399,123.064587127998,92.9421003602537,4.1767527182315,0.461546899441814,270.300638931603,0.117136563637374,8.05224046860342,0.660416158947422,"Dowa","81",113569
"36",35,113011.243469177,139.356472943365,105.273952664146,4.73497988523221,0.525534430349522,307.730309493743,0.13528140664519,9.16673698321751,0.755209199089469,"Dowa","81",113569
"37",36,112940.625802549,153.705352570144,118.519481984588,5.36402644207558,0.597908040013625,350.031495427706,0.155932986900965,10.4262387646112,0.862644145244543,"Dowa","81",113569
"38",37,112861.48350251,170.562492200293,132.555839351951,6.06304864152497,0.67961552494066,397.476083861647,0.179417909213717,11.8387178899894,0.98422328907001,"Dowa","81",113569
"39",38,112773.165345267,189.675737827901,147.877960000379,6.83511817061937,0.771559517596758,450.468182849448,0.206096367133098,13.4161314766969,1.12146078365607,"Dowa","81",113569
"40",39,112674.780409298,211.069324318045,164.795080474883,7.68702612359693,0.87469454095399,509.557102737733,0.23636250711995,15.174798823755,1.27598031634475,"Dowa","81",113569
"41",40,112565.273905108,234.894657655663,183.54943276381,8.62761217633538,0.990080591551713,575.393664259319,0.270647445149751,17.1340750791377,1.44957381324668,"Dowa","81",113569
"42",41,112443.453079253,261.368988386542,204.366448994942,9.66712230281047,1.11891128882294,648.71602605511,0.309423718235065,19.3159184934187,1.64423714616476,"Dowa","81",113569
"43",42,112307.992017005,290.750819043269,227.47628912423,10.8169986297039,1.26253209574661,730.348133563233,0.353210538807596,21.7448395463916,1.86219727390308,"Dowa","81",113569
"44",43,112157.427598857,323.330150679733,253.123720696796,12.0898471275156,1.42245537105091,821.203647586334,0.402579682023778,24.4480156226663,2.10593728967642,"Dowa","81",113569
