"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,305
"2",2,18841348.333036,0.992392124066616,1.03723483326462,0.00855838786998607,0.000068774853328327,0.292012540630534,0.000000825182698567944,1.33026748586779,0.00896874484126534,0.0000701814672189214,"Malawi","All","All",1,18841350.6633035,305
"3",3,18841346.617932,1.8336056700746,1.52351162384495,0.0188454617826424,0.000277353958205066,0.669124826251866,0.00000651228334515902,3.04537144819561,0.0205320817046543,0.000288454855289656,"Malawi","All","All",1,18841350.6633035,305
"4",4,18841343.971725,2.99792572110481,2.40735557079835,0.0342141614825892,0.000672561678954321,1.25138779412725,0.0000227038178046515,5.69157851300976,0.0383729752681409,0.00071126281210819,"Malawi","All","All",1,18841350.6633035,305
"5",5,18841339.7563748,4.81864263701028,3.84931905966113,0.0583177066962639,0.00135134998732895,2.17924031288433,0.0000575871245596633,9.9069286533639,0.0667931347790928,0.0014495135206478,"Malawi","All","All",1,18841350.6633035,305
"6",6,18841333.0076523,7.72519471168191,6.166276809387,0.0965862226332542,0.00247520136174996,3.66499437212169,0.000123861980319692,16.6556511791659,0.112293465736272,0.0026863376135601,"Malawi","All","All",1,18841350.6633035,305
"7",7,18841322.1946988,12.3800764374672,9.88061767674162,0.157615196360607,0.00430505368031668,6.04574870236141,0.000241590796190004,27.4686046574073,0.185195142951527,0.0047168715363507,"Malawi","All","All",1,18841350.6633035,305
"8",8,18841304.8679218,19.8385924379866,15.8330187013789,0.2551504309629,0.00726017354878605,9.86091722239256,0.000442688662943384,44.7953816549326,0.302013554285678,0.0080147846471349,"Malawi","All","All",1,18841350.6633035,305
"9",9,18841277.1028534,31.790260435016,25.3714927342379,0.411210280928381,0.0120132256688935,15.9746952957892,0.000778097762182831,72.5604500694026,0.48920792197451,0.0133395781511088,"Malawi","All","All",1,18841350.6633035,305
"10",10,18841232.6111003,50.9419907397265,40.6563265475615,0.661073680983125,0.0196427788089796,25.7718401817305,0.00132927507021946,117.052203203881,0.789175544630609,0.0219086731150968,"Malawi","All","All",1,18841350.6633035,305
"11",11,18841161.3158754,81.6313551832506,65.1493320538865,1.06127149695267,0.0318777973444446,41.4713649842529,0.00222660155597964,188.347428117243,1.26985619515873,0.0356732824932431,"Malawi","All","All",1,18841350.6633035,305
"12",12,18841047.0701544,130.808789624697,104.397743549348,1.70238799689459,0.0514893460301408,66.6290596824484,0.00367887218526257,302.593149071603,2.04011784947438,0.0577603848273576,"Malawi","All","All",1,18841350.6633035,305
"13",13,18840864.0001875,209.611400277837,167.290412660977,2.72957526070262,0.0829183282615785,106.942788910018,0.00602055370659811,485.663115991503,3.27441255281286,0.0931810185572758,"Malawi","All","All",1,18841350.6633035,305
"14",14,18840570.647178,335.884306187159,268.070496344215,4.37542344247596,0.13328135496886,171.542830712644,0.00978750818227264,779.016125549645,5.2522828184641,0.14996522993059,"Malawi","All","All",1,18841350.6633035,305
"15",15,18840100.5819285,538.21956096563,429.560003103731,7.01262762595516,0.213982509736235,275.05936248536,0.0158383310862722,1249.0813750215,8.42166198609865,0.240980672141296,"Malawi","All","All",1,18841350.6633035,305
